epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.9815806746482849,0.9907475113868713,1.181870937347412,1.0871388912200928
1,0.9768933057785034,0.9883791208267212,1.1030659675598145,1.0502694845199585
2,0.9607439637184143,0.9801754951477051,1.1234819889068604,1.0599443912506104
3,0.9687749743461609,0.9842636585235596,1.131911277770996,1.0639132261276245
4,0.9766689538955688,0.9882656335830688,1.111006736755371,1.0540430545806885
5,0.9757177829742432,0.9877842664718628,1.3630452156066895,1.1674952507019043
6,0.962086021900177,0.9808598160743713,1.0978264808654785,1.0477721691131592
7,0.9423132538795471,0.9707282185554504,1.102894902229309,1.0501880645751953
8,0.9548342823982239,0.9771562218666077,1.1928993463516235,1.0921993255615234
9,0.9499274492263794,0.9746422171592712,1.1055699586868286,1.051460862159729
10,0.9485746622085571,0.9739480018615723,1.1274704933166504,1.061824083328247
11,0.9434365034103394,0.9713066220283508,1.2279051542282104,1.1081088781356812
12,0.9288044571876526,0.9637449979782104,1.0946471691131592,1.0462539196014404
13,0.9354581236839294,0.9671908617019653,1.1476643085479736,1.0712909698486328
14,0.9599694609642029,0.9797803163528442,1.0839447975158691,1.0411267280578613
15,0.9310959577560425,0.9649331569671631,1.1060090065002441,1.0516695976257324
16,0.8833792805671692,0.9398825764656067,1.0797618627548218,1.0391159057617188
17,0.9046272039413452,0.9511189460754395,1.1033165454864502,1.0503888130187988
18,0.8770668506622314,0.9365184903144836,1.0323807001113892,1.0160614252090454
19,0.9085207581520081,0.9531635642051697,1.0972265005111694,1.0474858283996582
20,0.9236721992492676,0.9610786437988281,1.1246107816696167,1.0604766607284546
21,0.9107120037078857,0.9543123245239258,1.0622553825378418,1.0306577682495117
22,0.8944558501243591,0.945756733417511,1.2167959213256836,1.103084683418274
23,0.7716481685638428,0.8784350752830505,1.1981494426727295,1.0946000814437866
24,0.8994252681732178,0.9483803510665894,0.9786233305931091,0.9892539381980896
25,0.7497277855873108,0.8658682107925415,0.8738288879394531,0.934788167476654
26,0.7350547313690186,0.8573533296585083,0.7534367442131042,0.8680073618888855
27,0.5474396347999573,0.7398916482925415,0.5540282130241394,0.7443307042121887
28,0.5486688613891602,0.7407218217849731,0.52007657289505,0.7211633324623108
29,0.4202084243297577,0.6482348442077637,0.642366886138916,0.8014779090881348
30,0.2838726341724396,0.5327969789505005,0.3593701422214508,0.5994749069213867
31,0.15497882664203644,0.39367350935935974,0.13215124607086182,0.3635261356830597
32,0.17795419692993164,0.4218461811542511,0.19121505320072174,0.43728142976760864
33,0.2394382804632187,0.48932430148124695,0.1522340178489685,0.39017176628112793
34,0.11654932796955109,0.34139320254325867,0.0694272592663765,0.2634905278682709
35,0.149516299366951,0.38667336106300354,0.12395491451025009,0.3520723283290863
36,0.07194140553474426,0.2682189643383026,0.04163096100091934,0.2040366679430008
37,0.09752126038074493,0.3122839331626892,0.03788064047694206,0.1946294903755188
38,0.04928136244416237,0.2219940572977066,0.12180539220571518,0.3490062952041626
39,0.07187176495790482,0.26808908581733704,0.0545167475938797,0.23348821699619293
40,0.03575556352734566,0.18909141421318054,0.03162485733628273,0.17783379554748535
41,0.026782477274537086,0.16365352272987366,0.03931012749671936,0.19826781749725342
42,0.046345554292201996,0.2152801752090454,0.0798768550157547,0.2826249301433563
43,0.05182058364152908,0.22764134407043457,0.09836640954017639,0.3136341869831085
44,0.05733488127589226,0.23944702744483948,0.050710927695035934,0.22519086301326752
45,0.07376441359519958,0.2715960443019867,0.05526939034461975,0.23509442806243896
46,0.05598360672593117,0.23660854995250702,0.039297521114349365,0.19823601841926575
47,0.027688823640346527,0.16639958322048187,0.036751631647348404,0.19170714914798737
48,0.042723946273326874,0.2066977173089981,0.02805250883102417,0.16748882830142975
49,0.025290250778198242,0.15902908146381378,0.02138199284672737,0.14622582495212555
