epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,1.8181674480438232,1.3483943939208984,0.8960561752319336,0.946602463722229
1,1.1750744581222534,1.0840084552764893,0.9253656268119812,0.9619592428207397
2,1.2822489738464355,1.132364273071289,0.8227826952934265,0.9070736765861511
3,1.2004860639572144,1.0956670045852661,0.6726714372634888,0.8201655149459839
4,1.1058263778686523,1.0515828132629395,0.5908201932907104,0.7686482667922974
5,0.9553828239440918,0.9774368405342102,0.4474753439426422,0.6689359545707703
6,0.661952793598175,0.8136048316955566,0.30035167932510376,0.5480434894561768
7,0.3956814408302307,0.6290321350097656,0.3615195155143738,0.6012649536132812
8,0.19120997190475464,0.43727561831474304,0.06736958771944046,0.25955653190612793
9,0.0498659722507,0.22330689430236816,0.01731426827609539,0.13158369064331055
10,0.033533718436956406,0.18312214314937592,0.06303425878286362,0.2510662376880646
11,0.04487720876932144,0.21184241771697998,0.01537780649960041,0.12400728464126587
12,0.01734565570950508,0.13170289993286133,0.020630978047847748,0.1436348706483841
13,0.016180533915758133,0.12720273435115814,0.01341318804770708,0.11581531912088394
14,0.016398776322603226,0.12805770337581635,0.013109205290675163,0.11449544131755829
15,0.00791788287460804,0.0889824852347374,0.011749772354960442,0.10839636623859406
16,0.0072729154489934444,0.0852813869714737,0.003947020508348942,0.06282531470060349
17,0.005742913112044334,0.07578200846910477,0.004843994975090027,0.06959881633520126
18,0.0045946212485432625,0.06778363883495331,0.003950145561248064,0.06285018473863602
19,0.002330397954210639,0.048274196684360504,0.0036678966134786606,0.060563161969184875
20,0.0029115763027220964,0.05395902320742607,0.007324361242353916,0.08558247983455658
21,0.004297369625419378,0.06555432826280594,0.0033025790471583605,0.057468071579933167
22,0.002054461045190692,0.04532616212964058,0.002514655701816082,0.05014634132385254
23,0.0014131630305200815,0.03759206086397171,0.002708687912672758,0.052045054733753204
24,0.001422405824996531,0.037714794278144836,0.0030120762530714273,0.05488238483667374
25,0.002597005106508732,0.05096082016825676,0.00532320374622941,0.07296028733253479
26,0.0020586024038493633,0.04537182301282883,0.002205105032771826,0.046958547085523605
27,0.002400986384600401,0.048999860882759094,0.004628713242709637,0.06803464889526367
28,0.002536384854465723,0.05036253482103348,0.0017617754638195038,0.04197350889444351
29,0.005498876329511404,0.07415440678596497,0.0019728303886950016,0.044416554272174835
30,0.0044325729832053185,0.06657756865024567,0.0019641073886305094,0.04431825131177902
31,0.0022375218104571104,0.047302450984716415,0.0017715925350785255,0.042090289294719696
