epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,3.3249545097351074,1.8234457969665527,3.482726573944092,1.8662066459655762
1,3.038841962814331,1.743227481842041,3.4977142810821533,1.8702176809310913
2,2.9297497272491455,1.7116512060165405,3.3461833000183105,1.8292574882507324
3,2.8152520656585693,1.6778713464736938,3.272092819213867,1.8088926076889038
4,2.7685225009918213,1.663887858390808,3.226071834564209,1.7961268424987793
5,2.727168560028076,1.651414155960083,3.2457969188690186,1.8016096353530884
6,2.7011349201202393,1.6435129642486572,3.1365933418273926,1.771043062210083
7,2.6449596881866455,1.626333236694336,3.1079275608062744,1.7629313468933105
8,2.650233030319214,1.6279536485671997,3.100731611251831,1.7608894109725952
9,2.6091606616973877,1.6152896881103516,3.083385944366455,1.7559573650360107
10,2.613285541534424,1.6165659427642822,3.072739839553833,1.7529231309890747
11,2.5963964462280273,1.6113338470458984,3.0893959999084473,1.7576676607131958
12,2.59039306640625,1.6094697713851929,3.056779146194458,1.7483646869659424
13,2.570622682571411,1.603316068649292,3.0488879680633545,1.7461066246032715
14,2.5672225952148438,1.6022554636001587,3.057250738143921,1.7484996318817139
15,2.559943437576294,1.5999823808670044,3.033421277999878,1.7416719198226929
16,2.5590877532958984,1.599714994430542,3.0343410968780518,1.7419359683990479
17,2.5432028770446777,1.5947422981262207,3.012028217315674,1.7355196475982666
18,2.528834581375122,1.590230941772461,3.003197193145752,1.732973337173462
19,2.528170108795166,1.5900219678878784,3.0046334266662598,1.73338782787323
20,2.5268616676330566,1.5896105766296387,3.0287458896636963,1.7403292655944824
21,2.5297985076904297,1.5905340909957886,3.0047805309295654,1.73343026638031
22,2.518698215484619,1.5870407819747925,2.9800853729248047,1.7262924909591675
23,2.5010781288146973,1.5814796686172485,2.9652912616729736,1.7220020294189453
24,2.4894022941589355,1.5777839422225952,2.971254825592041,1.723732829093933
25,2.4908459186553955,1.5782413482666016,3.0055975914001465,1.7336660623550415
26,2.5163402557373047,1.586297631263733,3.019683837890625,1.737723708152771
27,2.5234603881835938,1.5885403156280518,3.029308795928955,1.7404909133911133
28,2.5107200145721436,1.584525227546692,3.007101535797119,1.7340997457504272
29,2.5094127655029297,1.5841127634048462,2.954813241958618,1.7189570665359497
30,2.4456887245178223,1.563869833946228,2.898606538772583,1.7025295495986938
31,2.379537343978882,1.5425748825073242,2.7886061668395996,1.6699118614196777
32,2.377293348312378,1.5418473482131958,2.8364033699035645,1.6841624975204468
33,2.3081164360046387,1.519248604774475,2.6128745079040527,1.616438865661621
34,2.3435232639312744,1.5308570861816406,3.0186705589294434,1.7374321222305298
35,2.378174066543579,1.5421329736709595,2.6847524642944336,1.6385213136672974
36,2.148101806640625,1.4656404256820679,2.3392131328582764,1.5294486284255981
37,2.0917773246765137,1.4462977647781372,2.207720994949341,1.4858402013778687
38,1.9036083221435547,1.3797131776809692,2.09806489944458,1.448469877243042
39,1.7890937328338623,1.337570071220398,2.077908992767334,1.441495418548584
40,1.6359975337982178,1.279061198234558,1.7986738681793213,1.341146469116211
41,1.4933089017868042,1.2220102548599243,1.8305809497833252,1.352989673614502
42,2.0436534881591797,1.429564118385315,2.6852946281433105,1.6386868953704834
43,1.9829647541046143,1.4081778526306152,1.8114906549453735,1.3459162712097168
