epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,3.1169846057891846,1.7654982805252075,2.8646066188812256,1.6925150156021118
1,2.8529982566833496,1.6890820264816284,2.66103458404541,1.6312676668167114
2,2.8503386974334717,1.688294768333435,2.5946147441864014,1.6107808351516724
3,2.350795269012451,1.5332304239273071,1.80459725856781,1.343353033065796
4,1.4490883350372314,1.203781008720398,1.0941964387893677,1.0460385084152222
5,0.991240918636322,0.9956107139587402,0.9097968935966492,0.953832745552063
6,0.9361947178840637,0.9675715565681458,0.9012909531593323,0.9493634104728699
7,0.9129995107650757,0.9555099606513977,0.892371654510498,0.9446542263031006
8,0.9071834087371826,0.9524617195129395,0.8903929591178894,0.9436063170433044
9,0.9066523909568787,0.9521830677986145,0.878126859664917,0.9370842576026917
10,0.8902282118797302,0.9435189962387085,0.8801506161689758,0.9381633996963501
11,0.871738612651825,0.9336694478988647,0.8565191626548767,0.9254831671714783
12,0.867363452911377,0.9313234090805054,0.8586351275444031,0.9266257286071777
13,0.8583952188491821,0.9264962673187256,0.8468688130378723,0.9202547669410706
14,0.8530057668685913,0.9235830307006836,0.8405526280403137,0.9168165922164917
15,0.8523942232131958,0.9232519268989563,0.8482456207275391,0.9210025668144226
16,0.8576714992523193,0.9261054992675781,0.8408100605010986,0.9169569611549377
17,0.8496098518371582,0.9217427968978882,0.858070433139801,0.9263209700584412
18,0.8450638055801392,0.9192735552787781,0.8337485194206238,0.9130983948707581
19,0.836090624332428,0.9143799543380737,0.8379935026168823,0.91541987657547
20,0.834138810634613,0.9133119583129883,0.8634843230247498,0.9292385578155518
21,0.8382769823074341,0.9155747890472412,0.8289803266525269,0.9104835987091064
22,0.8316119313240051,0.9119276404380798,0.8192840218544006,0.905143141746521
23,0.8228952884674072,0.907135546207428,0.8213381767272949,0.9062771201133728
24,0.8252131342887878,0.9084124565124512,0.8260495066642761,0.9088727831840515
25,0.8318043351173401,0.912032961845398,0.8164364695549011,0.9035687446594238
26,0.818204939365387,0.9045467972755432,0.8178682923316956,0.9043606519699097
27,0.8170844316482544,0.9039272665977478,0.8188430070877075,0.904899537563324
28,0.8215281963348389,0.9063818454742432,0.8052088618278503,0.8973343372344971
29,0.8122158646583557,0.9012302756309509,0.80833899974823,0.8990768194198608
30,0.8188918828964233,0.9049264192581177,0.8052397966384888,0.8973516225814819
31,0.8216323852539062,0.9064392447471619,0.8031668066978455,0.8961958289146423
32,0.8121620416641235,0.9012004733085632,0.8024550676345825,0.8957985639572144
33,0.8113638162612915,0.9007574319839478,0.8017868995666504,0.89542555809021
34,0.8076379299163818,0.8986867666244507,0.801226019859314,0.8951122164726257
35,0.8124604225158691,0.9013659358024597,0.8008745312690735,0.8949159383773804
36,0.8093166947364807,0.8996204137802124,0.8065922260284424,0.8981047868728638
37,0.8106316328048706,0.9003509283065796,0.8002151846885681,0.8945474624633789
38,0.8124665021896362,0.9013693332672119,0.8094509243965149,0.8996949791908264
39,0.8108422756195068,0.9004679322242737,0.8006020784378052,0.894763708114624
40,0.8065446019172668,0.8980785012245178,0.8047567009925842,0.8970822691917419
41,0.813499391078949,0.9019419550895691,0.7977433204650879,0.8931647539138794
42,0.8060253262519836,0.8977891206741333,0.7972924113273621,0.8929122686386108
43,0.8123668432235718,0.9013140201568604,0.7982864379882812,0.8934688568115234
44,0.8061336278915405,0.8978495597839355,0.7976394891738892,0.8931066393852234
45,0.8084984421730042,0.8991653919219971,0.803941547870636,0.8966278433799744
46,0.8053427338600159,0.8974088430404663,0.7983054518699646,0.8934793472290039
47,0.8058616518974304,0.8976978659629822,0.7960224151611328,0.8922008872032166
48,0.8115790486335754,0.9008768796920776,0.8168920278549194,0.9038207530975342
49,0.8071796298027039,0.8984318375587463,0.7990810871124268,0.8939133882522583
50,0.8039523959159851,0.8966341018676758,0.7991494536399841,0.8939516544342041
51,0.8036751747131348,0.8964792490005493,0.7955635190010071,0.891943633556366
52,0.802600622177124,0.8958799242973328,0.8108766674995422,0.900486946105957
53,0.8050605654716492,0.8972516655921936,0.7958438396453857,0.8921007513999939
54,0.8073884844779968,0.8985480070114136,0.8164734840393066,0.9035892486572266
55,0.806411623954773,0.8980041742324829,0.7967889308929443,0.892630398273468
56,0.802450954914093,0.8957962393760681,0.7960041761398315,0.8921906352043152
57,0.8070340752601624,0.898350715637207,0.7972900867462158,0.8929110765457153
58,0.8065211772918701,0.8980651497840881,0.8329808115959167,0.9126778244972229
59,0.8055516481399536,0.8975252509117126,0.795659065246582,0.8919971585273743
60,0.8024779558181763,0.8958113193511963,0.8100250363349915,0.9000138640403748
61,0.808461606502533,0.8991448283195496,0.8350911140441895,0.9138332605361938
62,0.8116554021835327,0.9009192585945129,0.7961362600326538,0.8922646045684814
63,0.8020586371421814,0.8955772519111633,0.7977215051651001,0.8931525945663452
64,0.8037093877792358,0.8964983820915222,0.7950348854064941,0.8916472792625427
65,0.8034113049507141,0.8963320255279541,0.8039434552192688,0.8966290354728699
66,0.8084713816642761,0.8991503715515137,0.7963376045227051,0.892377495765686
67,0.8034061193466187,0.8963293433189392,0.7958998680114746,0.8921321630477905
68,0.8032264113426208,0.8962289690971375,0.798777163028717,0.8937433362007141
69,0.8015192151069641,0.8952759504318237,0.7952015995979309,0.8917407989501953
70,0.8051890730857849,0.8973233103752136,0.7987121939659119,0.8937070369720459
71,0.8056464195251465,0.8975781798362732,0.802471399307251,0.895807683467865
72,0.8018882870674133,0.8954821825027466,0.8036803007125854,0.8964822292327881
73,0.8051503300666809,0.8973017334938049,0.7978641986846924,0.8932324647903442
74,0.8009032607078552,0.894931972026825,0.804365336894989,0.8968641757965088
75,0.8080504536628723,0.8989162445068359,0.7968811392784119,0.8926820158958435
76,0.8031081557273865,0.8961630463600159,0.7947113513946533,0.8914657235145569
77,0.8031819462776184,0.8962041735649109,0.7967915534973145,0.8926318883895874
78,0.8026798963546753,0.8959240913391113,0.8023422956466675,0.8957355618476868
79,0.8035726547241211,0.8964220881462097,0.7954774498939514,0.8918954133987427
80,0.8039374351501465,0.8966255784034729,0.796768069267273,0.8926185965538025
81,0.8070704936981201,0.8983710408210754,0.796125590801239,0.8922587633132935
82,0.804861843585968,0.8971408009529114,0.8024935722351074,0.8958200812339783
83,0.8013956546783447,0.8952069878578186,0.8015514016151428,0.8952940106391907
84,0.8013768196105957,0.8951966166496277,0.8023449778556824,0.8957371115684509
85,0.800263524055481,0.8945745229721069,0.7941880226135254,0.8911722898483276
86,0.8060181140899658,0.8977850675582886,0.8282225131988525,0.9100673198699951
87,0.8118235468864441,0.9010125398635864,0.8012307286262512,0.8951148390769958
88,0.8036891222000122,0.8964870572090149,0.7962586879730225,0.8923332691192627
89,0.8003073930740356,0.8945990204811096,0.797402024269104,0.892973780632019
90,0.8010891079902649,0.8950359225273132,0.8048102259635925,0.8971121907234192
91,0.8022915124893188,0.8957073092460632,0.7957773804664612,0.8920636177062988
92,0.8014847636222839,0.8952569365501404,0.7966586351394653,0.8925573825836182
93,0.8029596209526062,0.8960800170898438,0.8075384497642517,0.8986313939094543
94,0.8030930757522583,0.8961545825004578,0.7959364056587219,0.892152726650238
95,0.8087937235832214,0.899329662322998,0.7951645851135254,0.8917200565338135
96,0.8019636273384094,0.8955241441726685,0.795440137386322,0.8918744921684265
97,0.7991437911987305,0.8939484357833862,0.7959597706794739,0.8921657800674438
98,0.8024746775627136,0.8958097100257874,0.8022266030311584,0.8956711292266846
99,0.8034082055091858,0.8963304162025452,0.7952804565429688,0.8917849659919739
100,0.8069838285446167,0.8983227610588074,0.7946842908859253,0.8914506435394287
101,0.8002610206604004,0.8945731520652771,0.797413170337677,0.8929799795150757
102,0.8006932139396667,0.894814670085907,0.7950258851051331,0.8916422128677368
103,0.8011924028396606,0.895093560218811,0.7949801087379456,0.8916165828704834
104,0.8017228245735168,0.8953897953033447,0.7948089838027954,0.891520619392395
105,0.8030849099159241,0.8961499929428101,0.7948628067970276,0.8915508389472961
106,0.8025638461112976,0.8958591818809509,0.800909161567688,0.8949352502822876
107,0.8059464693069458,0.8977451920509338,0.7964580059051514,0.892444908618927
108,0.800366222858429,0.8946318626403809,0.7946737408638,0.8914448022842407
109,0.8007190823554993,0.8948289752006531,0.8046690821647644,0.8970335125923157
110,0.8040056824684143,0.8966637253761292,0.7941083908081055,0.8911275863647461
111,0.7994676828384399,0.8941296339035034,0.7946614027023315,0.8914377689361572
112,0.8166723251342773,0.9036993384361267,0.8168675899505615,0.9038072824478149
113,0.8036173582077026,0.8964470624923706,0.7976042628288269,0.893086850643158
114,0.8013088703155518,0.8951585292816162,0.7944731712341309,0.8913322687149048
115,0.799910843372345,0.8943774104118347,0.7937005162239075,0.8908987045288086
116,0.7987545132637024,0.8937307000160217,0.7991061210632324,0.8939273357391357
117,0.8024942874908447,0.8958203196525574,0.8031708598136902,0.896198034286499
118,0.799610435962677,0.8942093849182129,0.794674813747406,0.8914453983306885
119,0.8012425303459167,0.8951215744018555,0.7943273782730103,0.8912504315376282
120,0.8020449280738831,0.8955696225166321,0.7947983741760254,0.8915145993232727
121,0.8014503717422485,0.8952376842498779,0.795249879360199,0.8917677998542786
122,0.8024559617042542,0.8957991003990173,0.8035020232200623,0.8963826298713684
123,0.7998770475387573,0.8943584561347961,0.7940641641616821,0.8911027908325195
124,0.8073108792304993,0.8985048532485962,0.8036242127418518,0.896450936794281
125,0.7997819781303406,0.8943052887916565,0.795435905456543,0.8918721079826355
126,0.7982863783836365,0.8934687376022339,0.8023951649665833,0.8957651257514954
127,0.8000598549842834,0.8944607377052307,0.7941381335258484,0.891144335269928
128,0.8021267652511597,0.8956154584884644,0.7987769842147827,0.8937432169914246
129,0.7991343140602112,0.893943190574646,0.793551504611969,0.890815019607544
130,0.8531029224395752,0.9236357808113098,0.9742528200149536,0.9870424866676331
131,0.8270514011383057,0.9094237089157104,0.7955576181411743,0.8919403553009033
132,0.7978441119194031,0.8932212591171265,0.7940739989280701,0.8911083340644836
133,0.7981886267662048,0.8934140205383301,0.7961357831954956,0.8922643661499023
134,0.7977716326713562,0.8931806683540344,0.7936670184135437,0.8908798694610596
135,0.7985878586769104,0.8936373591423035,0.7946716547012329,0.8914435505867004
136,0.7980850338935852,0.893356204032898,0.7931280732154846,0.8905773758888245
137,0.7973249554634094,0.8929305672645569,0.794264018535614,0.891214907169342
138,0.7982216477394104,0.8934324383735657,0.7952433824539185,0.8917641639709473
139,0.7988338470458984,0.8937750458717346,0.7935861349105835,0.8908345103263855
140,0.7986231446266174,0.8936573266983032,0.7991543412208557,0.893954336643219
141,0.8001671433448792,0.8945205211639404,0.7973878383636475,0.8929657340049744
142,0.7990632057189941,0.8939033150672913,0.7966890931129456,0.8925744295120239
143,0.7995293736457825,0.8941641449928284,0.7937328815460205,0.8909169435501099
144,0.7978397607803345,0.8932187557220459,0.7986978888511658,0.8936989307403564
145,0.8004099130630493,0.8946563601493835,0.8108022212982178,0.9004455208778381
146,0.8011305928230286,0.8950589299201965,0.7957451939582825,0.8920454978942871
147,0.8022099137306213,0.8956617116928101,0.7946029901504517,0.8914051055908203
148,0.7983270883560181,0.8934915661811829,0.7957819104194641,0.8920660614967346
149,0.8031558394432068,0.8961896300315857,0.7961394190788269,0.8922664523124695
150,0.7993447184562683,0.8940607905387878,0.7971922755241394,0.8928562998771667
151,0.8009845614433289,0.8949773907661438,0.7966448068618774,0.8925495743751526
152,0.8012502193450928,0.8951258063316345,0.7946155667304993,0.891412079334259
153,0.7995157241821289,0.8941565752029419,0.7948616743087769,0.8915501236915588
154,0.7993147969245911,0.8940441012382507,0.7940922379493713,0.8911184668540955
155,0.8033497333526611,0.8962978720664978,0.7974936962127686,0.8930251002311707
156,0.804669976234436,0.8970339894294739,0.7943040728569031,0.8912374377250671
157,0.8001720309257507,0.8945234417915344,0.7941994667053223,0.8911786675453186
158,0.7990125417709351,0.8938749432563782,0.7992079257965088,0.8939842581748962
159,0.7980579733848572,0.8933409452438354,0.7951524257659912,0.8917132019996643
160,0.8006241917610168,0.8947761058807373,0.7958097457885742,0.8920816779136658
161,0.8018583059310913,0.8954652547836304,0.796575129032135,0.8925105929374695
162,0.8077077865600586,0.898725688457489,0.794755756855011,0.8914907574653625
163,0.7980622053146362,0.8933433890342712,0.7946901321411133,0.8914539217948914
164,0.7985482811927795,0.8936153054237366,0.7934346795082092,0.8907495141029358
165,0.798977255821228,0.893855094909668,0.7927220463752747,0.8903493285179138
166,0.9500593543052673,0.9747097492218018,0.8149593472480774,0.9027509689331055
167,0.8014089465141296,0.8952144980430603,0.7947106957435608,0.891465425491333
168,0.7973310351371765,0.8929339647293091,0.7949788570404053,0.8916158676147461
169,0.7973464131355286,0.8929426074028015,0.7942764759063721,0.8912219405174255
170,0.7968501448631287,0.8926646709442139,0.7937095761299133,0.8909038305282593
171,0.7974741458892822,0.8930140137672424,0.7929320335388184,0.8904672861099243
172,0.797060489654541,0.89278244972229,0.7948972582817078,0.8915700912475586
173,0.7972051501274109,0.8928635716438293,0.7933449149131775,0.8906990885734558
174,0.7973172068595886,0.8929260969161987,0.7954906225204468,0.8919028639793396
175,0.797514021396637,0.893036425113678,0.7947779297828674,0.8915032148361206
176,0.7975308299064636,0.8930458426475525,0.7952381372451782,0.8917612433433533
177,0.7975080013275146,0.8930330872535706,0.7936335206031799,0.8908611536026001
178,0.7974511981010437,0.893001139163971,0.7938708662986755,0.8909943699836731
179,0.7970790863037109,0.8927929401397705,0.7944961190223694,0.8913451433181763
180,0.7974157333374023,0.8929813504219055,0.7935835123062134,0.8908329606056213
181,0.800395667552948,0.8946483731269836,0.798644483089447,0.893669068813324
182,0.7983084917068481,0.8934810161590576,0.7951642870903015,0.8917198181152344
183,0.7969473004341125,0.892719030380249,0.7942634224891663,0.8912145495414734
184,0.7982158064842224,0.8934292793273926,0.7940658330917358,0.8911036849021912
185,0.7983548641204834,0.8935070037841797,0.7952975630760193,0.8917945623397827
186,0.7983903884887695,0.8935269713401794,0.794833779335022,0.8915345668792725
187,0.7981645464897156,0.8934005498886108,0.7989771962165833,0.8938552141189575
188,0.7983598709106445,0.8935098648071289,0.793780505657196,0.8909436464309692
189,0.7986111640930176,0.8936503529548645,0.7933944463729858,0.8907269239425659
190,0.7996228933334351,0.8942164182662964,0.8014613389968872,0.8952437043190002
191,0.8011807799339294,0.895086944103241,0.7907796502113342,0.8892578482627869
192,0.7997605800628662,0.8942935466766357,0.7948453426361084,0.8915409445762634
193,0.7970288991928101,0.8927648663520813,0.7905426621437073,0.8891246318817139
194,0.8012205362319946,0.895109236240387,0.7935841083526611,0.89083331823349
195,0.8001255393028259,0.8944973945617676,0.8057693243026733,0.8976466059684753
196,0.7940155863761902,0.8910754919052124,0.7873165011405945,0.8873085975646973
197,0.7910246253013611,0.8893957138061523,0.7927457094192505,0.8903627395629883
198,0.7886137962341309,0.8880393505096436,0.7826663851737976,0.8846843838691711
199,0.7886428833007812,0.8880556225776672,0.7815461158752441,0.8840509653091431
200,0.7859978079795837,0.8865651488304138,0.7790687680244446,0.882648766040802
201,0.7828735113143921,0.8848013877868652,0.7786359190940857,0.8824034929275513
202,0.7808077931404114,0.8836333155632019,0.7799293994903564,0.8831360936164856
203,0.7809558510780334,0.8837171196937561,0.7787750959396362,0.8824822902679443
204,0.7837764024734497,0.8853113651275635,0.7784684896469116,0.8823086023330688
205,0.7830255031585693,0.8848872780799866,0.7762582302093506,0.8810552358627319
206,0.7824302315711975,0.8845508694648743,0.7805846333503723,0.8835070133209229
207,0.7799116373062134,0.8831259608268738,0.7756804823875427,0.880727231502533
208,0.7814543843269348,0.8839991688728333,0.7750023007392883,0.8803421258926392
209,0.7806782126426697,0.883560061454773,0.7754589915275574,0.8806015253067017
210,0.7794647216796875,0.8828728795051575,0.7773695588111877,0.8816856741905212
211,0.7808845639228821,0.8836768269538879,0.7768074870109558,0.8813667893409729
212,0.7857690453529358,0.8864361643791199,0.7763988971710205,0.8811350464820862
213,0.7824996709823608,0.8845901489257812,0.7822462916374207,0.8844467997550964
214,0.7795578837394714,0.8829256892204285,0.774578869342804,0.8801015615463257
215,0.7785420417785645,0.8823503851890564,0.7755597829818726,0.880658745765686
216,0.7789482474327087,0.8825804591178894,0.7814487218856812,0.8839958906173706
217,0.7785955667495728,0.8823806047439575,0.7739723920822144,0.8797569870948792
218,0.7780019640922546,0.88204425573349,0.7746549844741821,0.8801448345184326
219,0.7802047729492188,0.883292019367218,0.7767384648323059,0.8813276886940002
220,0.7784824967384338,0.882316529750824,0.7826331853866577,0.8846655488014221
221,0.7785722017288208,0.8823673725128174,0.7751843929290771,0.880445659160614
222,0.7797616124153137,0.8830411434173584,0.7742298245429993,0.879903256893158
223,0.7795108556747437,0.8828991651535034,0.7756641507148743,0.880717933177948
224,0.7782034277915955,0.8821583986282349,0.7765555381774902,0.8812238574028015
225,0.7777515649795532,0.8819021582603455,0.7747325301170349,0.8801889419555664
226,0.7786551713943481,0.8824143409729004,0.7748337984085083,0.8802465200424194
227,0.78119957447052,0.8838550448417664,0.7736206650733948,0.8795570731163025
228,0.7768398523330688,0.8813852071762085,0.7793775200843811,0.8828235864639282
229,0.7792207598686218,0.8827347755432129,0.7765961289405823,0.8812469244003296
230,0.7774088978767395,0.8817078471183777,0.7867332100868225,0.8869798183441162
231,0.778892993927002,0.8825491666793823,0.7739326357841492,0.8797343373298645
232,0.7774043083190918,0.8817052841186523,0.7742574214935303,0.8799189925193787
233,0.7775817513465881,0.8818060159683228,0.7736768126487732,0.8795890212059021
234,0.7797391414642334,0.8830284476280212,0.7820426225662231,0.8843317031860352
235,0.7809934020042419,0.8837382793426514,0.776012659072876,0.8809158205986023
236,0.778593897819519,0.8823796510696411,0.7760451436042786,0.8809342384338379
237,0.7784613966941833,0.8823046684265137,0.7750368714332581,0.880361795425415
238,0.7783713936805725,0.8822535872459412,0.7762405276298523,0.8810451626777649
239,0.7777581810951233,0.8819060325622559,0.774753212928772,0.8802006840705872
240,0.7785566449165344,0.8823585510253906,0.7797307968139648,0.8830236196517944
241,0.7772573232650757,0.8816220164299011,0.7746998071670532,0.8801703453063965
242,0.7802099585533142,0.883294939994812,0.7753927707672119,0.8805638551712036
243,0.7784319519996643,0.8822880387306213,0.7743898034095764,0.8799940943717957
244,0.777942419052124,0.8820104598999023,0.7755483388900757,0.8806522488594055
245,0.7772783041000366,0.8816339373588562,0.8065849542617798,0.898100733757019
246,3.842966079711914,1.9603484869003296,3.6921889781951904,1.9215071201324463
247,3.517731189727783,1.875561237335205,3.2981722354888916,1.8160868883132935
248,3.247663974761963,1.8021278381347656,3.112060308456421,1.7641031742095947
249,3.1011815071105957,1.7610172033309937,3.0008537769317627,1.7322973012924194
250,3.0112240314483643,1.7352879047393799,2.9314663410186768,1.7121524810791016
251,2.954599380493164,1.7188948392868042,2.887291193008423,1.6992031335830688
252,2.9183313846588135,1.7083125114440918,2.858795166015625,1.6907970905303955
253,2.894587993621826,1.701348900794983,2.8404688835144043,1.6853691339492798
254,2.87939190864563,1.696877121925354,2.828688383102417,1.681870460510254
255,2.8696084022521973,1.693991780281067,2.8209428787231445,1.6795662641525269
256,2.863389730453491,1.6921554803848267,2.8164353370666504,1.678223729133606
257,2.8595309257507324,1.6910146474838257,2.813415050506592,1.677323818206787
258,2.8569512367248535,1.6902519464492798,2.8114757537841797,1.6767455339431763
259,2.8553826808929443,1.6897878646850586,2.81036376953125,1.6764140129089355
260,2.8545479774475098,1.6895408630371094,2.8097739219665527,1.6762380599975586
261,2.8539230823516846,1.689355731010437,2.809404134750366,1.676127552986145
262,2.853620767593384,1.6892660856246948,2.809204578399658,1.6760680675506592
263,2.8534791469573975,1.689224362373352,2.808973550796509,1.675999402999878
264,2.853391647338867,1.68919837474823,2.809044361114502,1.6760205030441284
265,2.853383779525757,1.689195990562439,2.809112071990967,1.6760406494140625
266,2.8532629013061523,1.6891605854034424,2.80895733833313,1.6759943962097168
267,2.853410005569458,1.6892037391662598,2.8088488578796387,1.6759620904922485
268,2.8532509803771973,1.6891568899154663,2.8090193271636963,1.6760128736495972
269,2.853262186050415,1.6891604661941528,2.8088502883911133,1.6759625673294067
270,2.85322904586792,1.6891502141952515,2.80881404876709,1.675951600074768
271,2.853165864944458,1.6891313791275024,2.8091015815734863,1.6760374307632446
272,2.8533127307891846,1.6891751289367676,2.808929920196533,1.6759862899780273
273,2.85329532623291,1.6891701221466064,2.8089044094085693,1.675978660583496
274,2.8533120155334473,1.689174771308899,2.808830499649048,1.6759566068649292
275,2.8534915447235107,1.6892280578613281,2.809049129486084,1.6760218143463135
276,2.85335111618042,1.689186692237854,2.808941602706909,1.6759896278381348
277,2.8533365726470947,1.689182162284851,2.808997392654419,1.6760064363479614
